,negative,neutral,positive
contentedly,2.5,0.0,0.0
contentious,2.5,0.0,0.0
contest,5.0,0.0,0.0
contestant,0.0,0.0,2.5
context,2.5,0.0,0.0
contextually,0.0,0.0,2.5
continental,2.717562737549928,2.717562737549928,1.1832946624549385
continual,10.318851158516171,0.0,1.4306765580733931
continually,2.3475901497877913,1.6609640474436815,2.3475901497877913
continue,2.936525213749048,1.609359658479691,1.9356220019364556
continued,2.9203673004336506,1.3506893502198491,2.2761793375349226
continues,3.5211682165513474,1.4306765580733931,1.8088351765837412
continuing,3.798794064681797,0.0,2.9203673004336506
continuous,5.678873587267573,0.0,2.095903274289385
continuously,0.0,3.321928094887363,3.321928094887363
contorting,2.5,0.0,0.0
contradictory,10.318851158516171,1.4306765580733931,0.0
contradicts,2.5,0.0,0.0
contrarian,0.0,0.0,2.5
contrary,0.0,1.6609640474436815,8.003922779651097
contrasting,5.0,0.0,0.0
contrasts,2.5,0.0,0.0
contribute,3.321928094887363,0.0,3.321928094887363
contributed,3.321928094887363,0.0,3.321928094887363
contributes,3.321928094887363,0.0,3.321928094887363
contributing,0.0,0.0,2.5
contrived,19.549378059091087,1.0479516371446924,0.0
contriving,5.0,0.0,0.0
control,1.0929090624809137,3.5949612816465253,2.2013903588066075
controllable,0.0,2.095903274289385,5.678873587267573
controlled,0.8725028695491561,1.4947531601505835,6.8433137786230045
controllers,0.0,0.0,2.5
controlling,2.095903274289385,5.678873587267573,0.0
controls,0.0,3.321928094887363,3.321928094887363
controversial,2.095903274289385,2.095903274289385,2.095903274289385
contructed,2.5,0.0,0.0
conundrum,2.5,0.0,0.0
convenient,1.4021107082530033,1.1244777752946047,5.912178172468115
conveniently,2.51294159473206,0.0,4.507575551943847
conventional,3.481388534756018,1.2620021300743383,2.0351606821375086
conversate,0.0,0.0,2.5
conversation,0.0,0.0,2.5
conversational,5.0,0.0,0.0
converse,0.0,0.0,2.5
conversed,2.5,0.0,0.0
conversely,0.0,0.0,5.0
convert,0.0,1.7721967586109773,7.230516925979993
converted,1.6609640474436815,4.899079389427794,1.1073093649624544
converter,0.0,0.0,2.5
convertible,0.0,0.0,2.5
converting,0.0,0.0,5.0
converts,0.0,0.0,5.0
convey,3.321928094887363,0.9266284080291269,2.6301168673979136
conveying,3.321928094887363,2.095903274289385,1.285097208938469
conveys,5.678873587267573,0.0,2.095903274289385
convict,0.0,0.0,2.5
convicted,0.0,3.321928094887363,3.321928094887363
convince,5.678873587267573,0.0,2.095903274289385
convinced,3.321928094887363,1.1073093649624544,2.3475901497877913
convincing,10.781200013393999,0.0,1.3966415225430213
convincingly,7.5,0.0,0.0
convo,0.0,0.0,2.5
convoluted,4.899079389427794,1.1073093649624544,1.6609640474436815
cook,0.0,0.0,7.5
cooked,0.0,0.0,12.5
cookie,0.0,0.0,2.5
cookieex,0.0,0.0,2.5
cookies,0.0,0.0,2.5
cooking,0.0,1.0,21.854345326782823
cookjaycook,2.5,0.0,0.0
cooks,3.321928094887363,0.0,3.321928094887363
cool,1.6348530793578195,1.3060751873796739,4.280261596303253
cooled,0.0,0.0,2.5
cooler,0.0,0.0,2.5
coolest,0.0,0.0,7.5
coolllddddd,0.0,0.0,2.5
coolmaterial,0.0,0.0,2.5
cools,0.0,0.0,2.5
cooly,2.5,0.0,0.0
coooeee,0.0,0.0,2.5
cooper,0.0,2.5,0.0
cooperating,0.0,0.0,2.5
coordinate,2.095903274289385,5.678873587267573,0.0
coordinated,2.5,0.0,0.0
cop,4.507575551943847,2.51294159473206,0.0
copay,0.0,2.5,0.0
cope,5.678873587267573,0.0,2.095903274289385
copies,0.0,0.0,2.5
coping,5.0,0.0,0.0
copious,3.321928094887363,0.0,3.321928094887363
cops,2.5,0.0,0.0
copy,1.6609640474436815,0.0,8.003922779651097
copyrigh,0.0,0.0,2.5
copyright,0.0,0.0,2.5
copyrighted,0.0,0.0,2.5
copywriting,0.0,0.0,5.0
cor,0.0,0.0,5.0
coral,3.321928094887363,0.0,3.321928094887363
coraline,0.0,0.0,2.5
corcuera,2.5,0.0,0.0
cord,0.0,20.0,0.0
cordoba,0.0,0.0,2.5
core,0.0,0.0,2.5
cori,0.0,0.0,2.5
cork,0.0,0.0,2.5
corkscrew,0.0,2.5,0.0
cornball,2.5,0.0,0.0
corner,0.0,10.0,0.0
corniest,2.5,0.0,0.0
corning,0.0,0.0,2.5
corny,4.1145820804822515,1.1832946624549385,1.8380053935977752
corp,2.5,0.0,0.0
corporate,4.1145820804822515,1.6044944060210176,1.388581658628238
correct,1.9468961167422505,1.8617841794768077,2.5351647580900294
corrected,1.4306765580733931,1.4306765580733931,4.507575551943847
correctional,0.0,10.0,0.0
correctly,1.636621476903911,3.2259642291848722,1.7353497031652887
correlate,3.321928094887363,3.321928094887363,0.0
correspond,0.0,0.0,2.5
corresponds,0.0,0.0,2.5
corrode,0.0,0.0,17.5
corroded,0.0,0.0,5.0
corrodes,0.0,0.0,2.5
corroding,0.0,0.0,2.5
corrupt,2.5,0.0,0.0
corruscating,0.0,0.0,2.5
cory,0.0,0.0,2.5
corybronze,2.5,0.0,0.0
cos,1.285097208938469,0.0,12.62925313651334
cosby,2.5,0.0,0.0
coscomputing,0.0,0.0,2.5
coshared,2.5,0.0,0.0
cosmetic,0.0,0.0,5.0
cosmetically,0.0,0.0,5.0
cosmopolitan,2.5,0.0,0.0
cost,1.7085553726191134,2.3163919827355177,2.3163919827355177
costa,4.507575551943847,1.4306765580733931,1.4306765580733931
costarica,2.5,0.0,0.0
costed,0.0,0.0,2.5
costello,0.0,0.0,2.5
costing,1.797583146976218,1.530895350152348,3.321928094887363
costlier,0.0,0.0,2.5
costly,6.8433137786230045,0.6910095361682883,1.6609640474436815
costs,0.7966397701969123,4.271985235273362,2.260606576082615
costume,5.678873587267573,2.095903274289385,0.0
costumed,2.5,0.0,0.0
costumer,5.678873587267573,0.0,2.095903274289385
costumes,0.0,0.0,2.5
cot,5.0,0.0,0.0
cottoned,0.0,0.0,2.5
cou,0.0,0.0,5.0
couch,0.0,0.0,5.0
cough,0.0,3.321928094887363,3.321928094887363
coughed,2.095903274289385,2.095903274289385,2.095903274289385
coul,2.5,0.0,0.0
coulda,2.5,0.0,0.0
couldn,5.0,0.0,0.0
couldnt,1.285097208938469,0.0,12.62925313651334
coun,2.5,0.0,0.0
count,2.6094892646758554,1.1623338645535959,2.869813941784957
counted,5.678873587267573,0.0,2.095903274289385
counter,17.243773525740824,0.0,1.1073093649624544
counterproductive,2.5,0.0,0.0
counterweight,0.0,0.0,2.5
counting,6.610797698940938,0.0,1.8815421796317378
countless,2.717562737549928,0.0,4.1145820804822515
countor,0.0,0.0,2.5
counts,1.6609640474436815,1.6609640474436815,3.321928094887363
couple,2.85294203250774,1.5702972679322118,2.0379296951540886
coupled,2.51294159473206,2.51294159473206,1.4306765580733931
coupling,2.5,0.0,0.0
cour,2.5,0.0,0.0
courage,5.0,0.0,0.0
courageous,5.678873587267573,2.095903274289385,0.0
courier,3.321928094887363,0.0,3.321928094887363
coursework,0.0,0.0,2.5
courteous,1.285097208938469,1.285097208938469,5.678873587267573
courtesy,7.5,0.0,0.0
courting,0.0,2.5,0.0
courtneylegit,0.0,0.0,2.5
cousin,0.0,0.0,2.5
cov,0.0,0.0,2.5
cover,3.6204807592266683,1.8208048232535439,1.37874184096188
covered,0.9792503710240241,1.6044944060210176,5.678873587267573
covering,1.0759410770890674,8.58328067894192,1.0759410770890674
covers,1.9535700439406751,0.8977117175026231,4.742632390555292
covert,2.5,0.0,0.0
coveted,0.0,0.0,2.5
coveting,0.0,0.0,2.5
cowardly,5.0,0.0,0.0
cowboycerrone,2.5,0.0,0.0
cowering,5.0,0.0,0.0
coyte,0.0,0.0,2.5
coz,0.0,0.0,5.0
cozy,0.0,5.678873587267573,2.095903274289385
cpap,0.0,2.5,0.0
cq,0.0,0.0,2.5
cr,10.0,0.0,0.0
crabby,2.5,0.0,0.0
crack,1.142777130968,1.4306765580733931,5.678873587267573
cracked,3.0010682689456636,1.3365624200127875,2.2363458328106818
crackin,0.0,0.0,2.5
cracking,1.285097208938469,0.0,12.62925313651334
crackle,0.0,10.0,0.0
crackles,2.5,0.0,0.0
crackling,0.0,14.937236057436325,1.1832946624549385
crackly,0.0,0.0,2.5
cracks,0.0,0.0,5.0
cradle,0.0,0.0,2.5
cradled,0.0,0.0,2.5
cradles,3.321928094887363,0.0,3.321928094887363
cradling,0.0,0.0,2.5
craft,2.5,0.0,0.0
craftbeer,0.0,0.0,2.5
crafted,8.996814505949024,0.8401019661470344,1.2620021300743383
crafting,3.321928094887363,3.321928094887363,0.0
craftsmanship,0.0,0.0,5.0
crafty,5.0,0.0,0.0
craig,8.003922779651097,0.0,1.6609640474436815
cram,5.0,0.0,0.0
crammed,3.321928094887363,1.285097208938469,2.095903274289385
cramming,3.321928094887363,0.0,3.321928094887363
cramp,0.0,0.0,2.5
cramped,2.51294159473206,0.0,4.507575551943847
cranberries,0.0,0.0,2.5
crane,5.0,0.0,0.0
crank,1.25647079736603,1.25647079736603,5.970466943390806
cranked,0.7067270923753284,4.742632390555292,2.170464653912342
cranking,0.0,4.1145820804822515,2.717562737549928
cranky,10.318851158516171,0.0,1.4306765580733931
crap,1.4306765580733931,0.0,10.318851158516171
crapped,19.549378059091087,0.0,1.0479516371446924
crappiest,2.5,0.0,0.0
crappy,7.133751257654798,0.0,1.7879236136423848
craps,0.0,0.0,5.0
crapware,0.0,10.0,0.0
crapy,0.0,0.0,2.5
crash,0.0,3.321928094887363,3.321928094887363
crashed,12.5,0.0,0.0
crashing,12.62925313651334,0.0,1.285097208938469
crashs,0.0,0.0,2.5
crass,2.5,0.0,0.0
crassly,5.0,0.0,0.0
crate,0.0,0.0,2.5
crated,5.0,0.0,0.0
crave,3.321928094887363,0.0,3.321928094887363
craven,2.5,0.0,0.0
craving,0.0,1.0479516371446924,19.549378059091087
crawl,2.5,0.0,0.0
crawled,0.0,2.5,0.0
crawling,5.0,0.0,0.0
crawls,2.5,0.0,0.0
crawly,2.5,0.0,0.0
crazed,5.0,0.0,0.0
crazier,2.095903274289385,0.0,5.678873587267573
crazily,0.0,0.0,2.5
crazy,2.5950375316654903,1.5011014535921923,2.3319994094482235
creaking,19.549378059091087,1.0479516371446924,0.0
creaky,2.5,0.0,0.0
cream,0.0,0.0,5.0
creamier,10.0,0.0,0.0
creamy,0.0,5.678873587267573,2.095903274289385
create,2.6705199576167606,2.095903274289385,1.634468111731971
created,3.6204807592266683,1.5913711273047662,1.5913711273047662
creates,6.552643539533589,1.2058307616113493,1.2058307616113493
creating,2.6094892646758554,1.7879236136423848,1.9679016023841334
creative,4.016048198319545,1.596374729570055,1.4306765580733931
creatively,2.095903274289385,2.095903274289385,2.095903274289385
cred,5.678873587267573,0.0,2.095903274289385
credible,9.162168319362612,1.530895350152348,0.0
credited,5.094382474196232,1.7721967586109773,0.9602525677891276
credits,5.678873587267573,0.0,2.095903274289385
credulous,2.5,0.0,0.0
creep,2.095903274289385,2.095903274289385,2.095903274289385
creeped,0.0,0.0,2.5
creepier,0.0,0.0,2.5
creepiest,2.5,0.0,0.0
creepily,0.0,0.0,2.5
creepiness,0.0,0.0,2.5
creeping,5.0,0.0,0.0
creepy,3.321928094887363,1.4947531601505835,1.8380053935977752
crepe,0.0,0.0,2.5
crescendo,2.5,0.0,0.0
crescendos,0.0,0.0,2.5
crescent,52.5,0.0,0.0
cresting,2.5,0.0,0.0
crew,6.8433137786230045,0.0,1.8380053935977752
crews,0.0,0.0,2.5
crib,0.0,0.0,2.5
cribbed,2.5,0.0,0.0
cribbing,2.5,0.0,0.0
cricial,0.0,0.0,2.5
cried,1.6609640474436815,1.6609640474436815,3.321928094887363
criminal,12.62925313651334,0.0,1.285097208938469
criminally,0.0,3.321928094887363,3.321928094887363
cringing,3.321928094887363,3.321928094887363,0.0
crippled,8.003922779651097,1.6609640474436815,0.0
crisp,1.530895350152348,2.095903274289385,2.8394367936337863
crisper,31.070680064188018,0.0,0.8725028695491561
crispy,0.0,0.0,2.5
criss,0.0,0.0,2.5
criteria,0.0,0.0,2.5
critic,1.6609640474436815,3.321928094887363,1.6609640474436815
critical,1.5702972679322118,2.978033117136071,1.9535700439406751
critically,2.5,0.0,0.0
criticizes,2.5,0.0,0.0
criticizing,2.5,0.0,0.0
critiquing,2.5,0.0,0.0
croaks,2.5,0.0,0.0
crochet,0.0,0.0,2.5
crocheted,0.0,0.0,2.5
crock,0.0,2.5,0.0
crocodile,7.5,0.0,0.0
crooked,3.321928094887363,0.0,3.321928094887363
crooned,2.5,0.0,0.0
crooning,2.5,0.0,0.0
cros,2.5,0.0,0.0
cross,2.3475901497877913,1.3755182252363891,2.785345075685467
crosscuts,0.0,2.5,0.0
crossed,1.3098812310156134,1.0149432704289736,7.133751257654798
crosses,7.5,0.0,0.0
crossing,1.530895350152348,5.678873587267573,1.0479516371446924
crossroads,2.5,0.0,0.0
crossword,0.0,2.5,0.0
crowandcanary,0.0,0.0,2.5
crowd,3.321928094887363,2.095903274289385,1.285097208938469
crowded,1.8380053935977752,2.717562737549928,1.8380053935977752
crowding,0.0,0.0,2.5
crowdsource,0.0,0.0,2.5
crowdsourced,0.0,0.0,2.5
crucial,14.937236057436325,0.0,1.1832946624549385
crude,10.318851158516171,0.0,1.4306765580733931
crudely,3.321928094887363,3.321928094887363,0.0
crudup,2.5,0.0,0.0
cruel,14.937236057436325,1.1832946624549385,0.0
cruelly,2.095903274289385,5.678873587267573,0.0
cruelty,0.0,0.0,2.5
cruise,0.0,0.0,2.5
crumble,0.0,0.0,7.5
crummles,0.0,2.5,0.0
crumpler,0.0,0.0,2.5
crunch,0.0,0.0,7.5
crunchy,0.0,2.8394367936337863,3.9173823267621817
crush,1.8380053935977752,1.8380053935977752,2.717562737549928
crushed,3.321928094887363,0.0,3.321928094887363
crushes,0.0,3.321928094887363,3.321928094887363
crushing,1.530895350152348,3.9173823267621817,1.530895350152348
crushingly,5.678873587267573,2.095903274289385,0.0
crushoftheyear,0.0,0.0,2.5
crusty,3.321928094887363,0.0,3.321928094887363
cry,4.1145820804822515,0.0,2.717562737549928
crybaby,0.0,20.0,0.0
crying,4.1145820804822515,0.0,2.717562737549928
crystal,1.9124892893931982,3.321928094887363,1.4306765580733931
crystalline,0.0,2.5,0.0
crystallize,2.5,0.0,0.0
cs,2.5,0.0,0.0
csi,0.0,0.0,2.5
csokas,0.0,2.5,0.0
csr,2.5,0.0,0.0
cstsvc,2.5,0.0,0.0
ct,3.321928094887363,0.0,3.321928094887363
ctl,7.5,0.0,0.0
cuaron,2.5,0.0,0.0
cuba,0.0,7.5,0.0
cuban,2.5,0.0,0.0
cube,3.321928094887363,0.0,3.321928094887363
cucumber,0.0,0.0,2.5
cud,0.0,0.0,5.0
cuddle,0.0,0.0,2.5
cuddling,0.0,0.0,2.5
cuddly,2.095903274289385,2.095903274289385,2.095903274289385
culinary,0.0,0.0,2.5
culkin,0.0,2.5,0.0
culled,2.5,0.0,0.0
culminates,0.0,2.5,0.0
cultist,2.5,0.0,0.0
cultivated,3.321928094887363,3.321928094887363,0.0
cultural,4.959201553180262,1.4306765580733931,1.305624850998588
cumbersome,1.1832946624549385,6.8433137786230045,1.1832946624549385
cump,0.0,0.0,2.5
cumulative,8.003922779651097,1.6609640474436815,0.0
cumulus,0.0,2.5,0.0
cun,4.507575551943847,1.4306765580733931,1.4306765580733931
cunning,2.5,0.0,0.0
cup,1.8380053935977752,4.1145820804822515,1.1832946624549385
cupcake,0.0,0.0,5.0
cur,2.5,0.0,0.0
curbside,5.0,0.0,0.0
curdling,5.678873587267573,2.095903274289385,0.0
cured,0.0,10.0,0.0
curious,3.689127928018137,0.6910095361682883,2.717562737549928
curiously,17.243773525740824,1.1073093649624544,0.0
curling,5.0,0.0,0.0
curls,0.0,3.321928094887363,3.321928094887363
curly,0.0,0.0,5.0
curmudgeonly,2.5,0.0,0.0
curr,2.5,0.0,0.0
curre,0.0,2.5,0.0
current,1.92250059087767,2.3626928496633233,2.025000870445423
currentl,0.0,2.5,0.0
currently,2.005939991827107,1.754769834800818,2.607120835212057
curse,0.0,0.0,2.5
cursing,2.5,0.0,0.0
curtains,0.0,10.0,0.0
curtesy,2.5,0.0,0.0
curve,0.0,0.0,2.5
curved,0.0,0.0,7.5
cus,5.0,0.0,0.0
cushin,0.0,0.0,2.5
cushioned,0.0,0.0,2.5
cushy,2.5,0.0,0.0
cuss,2.5,0.0,0.0
cussed,2.5,0.0,0.0
cussing,2.5,0.0,0.0
cust,14.360403123650746,0.8846944397064771,0.8846944397064771
custo,3.321928094887363,0.0,3.321928094887363
custom,0.812711509291959,3.054750901711627,3.054750901711627
customarily,2.5,0.0,0.0
customary,2.5,0.0,0.0
custome,3.321928094887363,3.321928094887363,0.0
customerservic,2.5,0.0,0.0
customizable,0.0,3.321928094887363,3.321928094887363
customize,0.0,3.321928094887363,3.321928094887363
customizing,0.0,0.0,2.5
custy,2.5,0.0,0.0
cut,1.9491892723608146,1.920908702916808,2.455614253965482
cute,1.5055527085652982,1.2137266547917132,5.041144465898791
cuteable,0.0,0.0,2.5
cuter,0.0,0.0,2.5
cutesy,2.5,0.0,0.0
cutie,0.0,0.0,7.5
cutoutandkeep,0.0,0.0,2.5
cuts,3.7556162037993324,1.1073093649624544,2.095903274289385
cutter,0.0,0.0,5.0
cutting,1.9012497631669583,1.9012497631669583,2.5423022765615277
cuz,2.717562737549928,1.1832946624549385,2.717562737549928
cuzins,0.0,0.0,2.5
cvg,5.0,0.0,0.0
cvgairport,0.0,2.5,0.0
cvs,0.0,0.0,2.5
cwelchtn,0.0,0.0,2.5
cx,7.5,0.0,0.0
cxl,7.5,0.0,0.0
cxld,2.5,0.0,0.0
cyber,5.0,0.0,0.0
cycleclothing,0.0,0.0,2.5
cycling,0.0,0.0,5.0
cymbal,0.0,0.0,22.5
cyndi,2.5,0.0,0.0
cyndyallen,0.0,0.0,2.5
cynic,2.5,0.0,0.0
cynical,5.211440485380426,2.2363458328106818,0.0
cyprus,0.0,0.0,2.5
cyrus,0.0,0.0,2.5
da,0.0,0.0,17.5
dab,0.0,10.0,0.0
dabble,0.0,0.0,2.5
dabbles,2.5,0.0,0.0
dad,0.0,0.0,2.5
dadaist,2.5,0.0,0.0
daddario,0.0,0.0,2.5
daddy,0.0,0.0,5.0
dafoe,2.5,0.0,0.0
daft,2.5,0.0,0.0
dah,0.0,0.0,2.5
dahmer,3.321928094887363,0.0,3.321928094887363
daily,1.0859900449548405,2.1343756692592386,3.7368336378795313
daisy,0.0,0.0,5.0
daisychained,0.0,0.0,2.5
daking,0.0,0.0,5.0
dal,2.717562737549928,1.8380053935977752,1.8380053935977752
daleky,0.0,0.0,2.5
dalevich,0.0,0.0,2.5
dallas,4.899079389427794,1.5150322905906413,1.2404178127351828
dallaslove,0.0,2.5,0.0
dallaslovefield,0.0,2.5,0.0
dalloway,2.5,0.0,0.0
dam,3.321928094887363,0.0,3.321928094887363
damage,0.0,1.388581658628238,10.896762903258734
damaged,3.471438514848139,1.6248961310502152,1.6248961310502152
damaging,5.678873587267573,0.0,2.095903274289385
dame,0.0,0.0,2.5
damme,2.5,0.0,0.0
damn,1.7879236136423848,1.0149432704289736,4.827990927155451
damned,29.918840221005354,0.6986344247631283,0.6986344247631283
damning,7.5,0.0,0.0
damon,8.003922779651097,1.6609640474436815,0.0
damp,0.0,10.318851158516171,1.4306765580733931
dampen,0.0,0.0,10.0
dampened,2.095903274289385,5.678873587267573,0.0
dampening,0.0,0.0,7.5
dampens,0.0,2.5,0.0
damping,0.0,0.0,7.5
dan,0.0,7.230516925979993,1.7721967586109773
dana,2.5,0.0,0.0
danbimrose,0.0,0.0,2.5
dance,1.0479516371446924,0.0,19.549378059091087
danceable,0.0,0.0,2.5
dances,2.5,0.0,0.0
dancing,1.4306765580733931,1.25647079736603,5.159425579258086
dancingbonita,0.0,0.0,2.5
dandrago,0.0,0.0,2.5
dandy,0.0,0.0,5.0
danelecto,0.0,0.0,2.5
danelectric,0.0,0.0,2.5
danelectro,1.7420653825330148,1.142777130968,4.507575551943847
dang,0.0,7.230516925979993,1.7721967586109773
dangerous,2.8394367936337863,2.8394367936337863,1.0479516371446924
dangerously,3.321928094887363,1.6609640474436815,1.6609640474436815
dangled,0.0,0.0,2.5
dangling,4.1145820804822515,0.0,2.717562737549928
dani,2.5,0.0,0.0
daniel,4.507575551943847,0.0,2.51294159473206
danielle,0.0,0.0,5.0
danii,0.0,0.0,2.5
danilo,0.0,2.5,0.0
danish,3.321928094887363,3.321928094887363,0.0
dank,0.0,2.5,0.0
danni,0.0,0.0,2.5
danniee,0.0,0.0,2.5
danniis,0.0,0.0,2.5
danny,2.095903274289385,1.285097208938469,3.321928094887363
dannyking,0.0,0.0,2.5
dano,0.0,10.0,0.0
danoelectro,0.0,0.0,2.5
danschawbel,0.0,0.0,2.5
dante,0.0,5.0,0.0
dantheshive,0.0,0.0,2.5
daphne,0.0,0.0,2.5
dare,4.1145820804822515,1.1832946624549385,1.8380053935977752
dared,3.321928094887363,3.321928094887363,0.0
darenbbc,0.0,0.0,2.5
dares,4.507575551943847,2.51294159473206,0.0
daring,2.2363458328106818,3.321928094887363,1.1832946624549385
daringly,5.0,0.0,0.0
dark,4.376763563241703,1.0098560305435786,1.9488660121976769
darken,0.0,0.0,2.5
darker,0.0,1.1832946624549385,14.937236057436325
darkest,2.095903274289385,0.0,5.678873587267573
darkly,3.9173823267621817,2.8394367936337863,0.0
darkmagique,0.0,0.0,2.5
darling,5.678873587267573,0.0,2.095903274289385
darn,1.2301433994512887,1.5702972679322118,4.742632390555292
darned,3.321928094887363,1.285097208938469,2.095903274289385
darth,0.0,0.0,2.5
darwinian,0.0,0.0,2.5
darylljann,0.0,0.0,2.5
darynkagan,0.0,0.0,2.5
das,2.5,0.0,0.0
dash,0.0,0.0,2.5
dashboard,0.0,0.0,2.5
datboibabyc,0.0,0.0,2.5
datebrooklyn,0.0,0.0,2.5
dated,5.678873587267573,0.0,2.095903274289385
dates,0.0,5.0,0.0
dating,3.321928094887363,0.0,3.321928094887363
datop,0.0,0.0,2.5
daughter,3.321928094887363,3.321928094887363,0.0
daunting,2.095903274289385,0.0,5.678873587267573
dava,0.0,0.0,7.5
dave,3.321928094887363,0.0,3.321928094887363
davebos,0.0,0.0,2.5
davi,0.0,0.0,2.5
david,4.61448067488429,0.8725028695491561,2.028745201894865
davidsnd,0.0,0.0,2.5
davidusher,0.0,0.0,2.5
davis,7.5,0.0,0.0
daw,0.0,5.678873587267573,2.095903274289385
dawgs,0.0,0.0,2.5
dawkin,0.0,0.0,2.5
dawson,2.5,0.0,0.0
day,2.5,0.0,0.0
daybeawesome,0.0,0.0,2.5
dayca,0.0,0.0,2.5
daycare,0.0,0.0,2.5
daydream,0.0,0.0,2.5
daydreaming,0.0,3.321928094887363,3.321928094887363
daydreamlily,0.0,0.0,2.5
daydreams,2.5,0.0,0.0
daygan,0.0,0.0,2.5
dayin,0.0,0.0,2.5
daynaroselli,0.0,0.0,2.5
dayquil,0.0,0.0,2.5
daytime,3.321928094887363,1.285097208938469,2.095903274289385
daytona,0.0,0.0,5.0
daytonabeach,0.0,2.5,0.0
dazed,3.321928094887363,3.321928094887363,0.0
dazzle,2.5,0.0,0.0
dazzles,0.0,2.5,0.0
dazzling,13.783470770180712,0.8977117175026231,0.8977117175026231
dazzlingly,0.0,2.5,0.0
db,0.0,4.742632390555292,2.4097933153777453
dbsk,0.0,0.0,2.5
dbu,0.0,0.0,2.5
dc,2.5642927228407246,1.8929578624225243,1.8929578624225243
dca,10.061917808705745,0.9602525677891276,1.0587806737877394
dchetty,0.0,0.0,2.5
dcorsetto,0.0,0.0,2.5
dcv,0.0,0.0,2.5
dcvegan,0.0,0.0,2.5
ddlovato,0.0,0.0,7.5
de,4.03576521428727,1.1304460323285856,1.9356220019364556
dea,0.0,0.0,2.5
deaan,0.0,0.0,2.5
deactivate,2.5,0.0,0.0
deactivated,2.5,0.0,0.0
dead,2.4883650129795383,1.5446807317513294,2.369254534243641
deadened,0.0,0.0,2.5
deadeningly,3.321928094887363,0.0,3.321928094887363
deadens,0.0,0.0,5.0
deadhead,2.5,0.0,0.0
deadly,24.15885792809679,0.9602525677891276,0.0
deadpan,12.62925313651334,0.0,1.285097208938469
deaf,2.5,0.0,0.0
deafening,3.321928094887363,3.321928094887363,0.0
deaffriendly,0.0,2.5,0.0
deal,4.078766226029146,1.2430386895061838,1.7811274359499696
dealer,0.0,10.318851158516171,1.4306765580733931
deali,2.5,0.0,0.0
dealing,3.8891663814410844,1.2091901090297086,1.9012497631669583
deals,3.321928094887363,0.0,3.321928094887363
dealt,12.62925313651334,1.285097208938469,0.0
dean,2.095903274289385,0.0,5.678873587267573
deansgate,0.0,0.0,2.5
dear,1.388581658628238,0.9792503710240241,6.8433137786230045
dearest,0.0,0.0,2.5
dearly,3.321928094887363,3.321928094887363,0.0
deathly,2.5,0.0,0.0
deaths,0.0,0.0,2.5
deathwarmedover,0.0,0.0,2.5
debatable,2.5,0.0,0.0
debate,0.0,2.5,0.0
debated,5.678873587267573,0.0,2.095903274289385
debating,3.321928094887363,0.0,3.321928094887363
debit,0.0,2.5,0.0
debrauwer,2.5,0.0,0.0
debugging,0.0,0.0,2.5
debussy,0.0,0.0,2.5
debuted,0.0,0.0,2.5
dec,3.321928094887363,0.0,3.321928094887363
decadent,5.678873587267573,0.0,2.095903274289385
decades,0.0,2.5,0.0
decaf,0.0,0.0,5.0
decasia,2.5,0.0,0.0
decay,0.0,10.318851158516171,1.4306765580733931
decca,0.0,0.0,2.5
deceitful,0.0,2.5,0.0
deceiving,2.5,0.0,0.0
deceivingly,0.0,2.5,0.0
december,0.0,2.095903274289385,5.678873587267573
decent,1.9507432989685003,3.0582112097671423,1.529158926688394
decentclassic,10.0,0.0,0.0
decently,0.0,3.321928094887363,3.321928094887363
deceptive,3.321928094887363,3.321928094887363,0.0
deceptively,17.243773525740824,0.0,1.1073093649624544
decide,16.694697057210035,0.5232430833683563,1.0713130187059403
decided,1.0149432704289736,1.4306765580733931,6.367535615726548
decidedly,15.0,0.0,0.0
decides,4.507575551943847,1.4306765580733931,1.4306765580733931
deciding,1.0,3.851526570091436,2.19330974196567
decipherable,2.5,0.0,0.0
decisive,3.321928094887363,0.0,3.321928094887363
decisively,2.5,0.0,0.0
declared,5.0,0.0,0.0
declares,0.0,2.5,0.0
decline,2.5,0.0,0.0
declined,1.4306765580733931,10.318851158516171,0.0
declines,0.0,0.0,2.5
decode,0.0,0.0,2.5
decommissioned,2.5,0.0,0.0
deconstructed,0.0,0.0,2.5
deconstructing,0.0,2.5,0.0
decorate,0.0,0.0,2.5
decorates,2.5,0.0,0.0
decorating,2.5,0.0,0.0
decorative,0.0,0.0,2.5
decorous,2.5,0.0,0.0
decreased,0.0,0.0,2.5
decrying,0.0,2.5,0.0
dedicate,0.0,0.0,5.0
dedicated,3.88252561666981,1.857386480189355,1.2474546526209354
dedication,2.5,0.0,0.0
deduce,0.0,0.0,2.5
deducted,0.0,0.0,2.5
dee,0.0,0.0,5.0
deem,2.5,0.0,0.0
deemed,3.321928094887363,3.321928094887363,0.0
deems,0.0,0.0,2.5
deep,2.305977577770878,1.4306765580733931,2.740178355251484
deepa,2.5,0.0,0.0
deepen,0.0,0.0,2.5
deepened,0.0,0.0,2.5
deeper,2.6767980774787876,1.754769834800818,1.9535700439406751
deepest,5.678873587267573,2.095903274289385,0.0
deeply,6.52620634295784,1.3829275414493216,1.035044824287818
deer,0.0,0.0,2.5
deering,0.0,0.0,5.0
def,0.0,2.717562737549928,4.1145820804822515
defaults,0.0,7.5,0.0
defeat,0.0,2.5,0.0
defeated,7.5,0.0,0.0
